p1,p2,p3,n_pois,business_ids
49,63,67,2,hQUlXLweRubOU9hky5m9zg|FBFFCqsidjJA3_Lwmp1tpg
57,63,118,2,vlcU9doMaKNL_ITU5NPbtA|buxs43pwkGAB5f8n_1D4ag
81,41,25,2,CUIPL9NOTvrMTmO2tYeiBw|OWPHQD0tkvnuTy8_8JaMnA
93,52,1,2,ILvJAuSP0sYWJKAQ-Goh4Q|l_FzESKdJPs41Ll5y35xUg
123,122,58,2,vMlxQDOMPZOXJ_LqAHJUnA|kpduERk9Zy40rE3zg935bw
115,107,117,2,cSl9JEvF2LcE8HoyrjeH2g|3USp176ILrGkfeXTRrcsAw
73,73,116,2,w3giBYDmPWWnsNq5Sr2KQA|s8MTunfjxZslRLcjlTiCJg
87,63,97,2,VR3kxm72hsgf9KGIuUY99g|uYIZQTeTTMERbwEW9DDZGA
117,110,25,2,xYm4-lEjgMkQWxrQLWXVpQ|PhvIKjKB-tkC6Lld0gQn9Q
49,76,83,2,LcmiN-4moMYNhGjx9Rx1uw|DP01l73-ZinNADAv14rfww
19,22,122,2,o_N7HiU3f6cVvrJAFrE43A|0B-292FbrT54wIxZjoxhPw
60,74,39,2,7kC44AcEvJRAaDPhQNQ-6A|sEA4rp2JGOR7YE_SuoJSGQ
33,32,97,2,RY8N4hCtQyWTSsWuflElIg|DLasGNHo7wicO4XlEy5QyA
121,91,98,2,Hc5oZJ7T8XOqwdtRUPt2_g|Y7bpk83gKWgCmi7yKGTTug
66,47,24,2,KyDcAU41QDQpYAFyK6Q6hg|2eNFk3pP0nKt-VthtZDOqQ
81,102,1,2,w_JNBcdRer2wZlKMiC4hHA|k4_m-ss0f01TTX41WStUqg
118,4,65,2,stnNDWmNgQzndXN2FBm__A|0lcyi1tnVldDB8rxKraZSQ
1,73,17,2,I3LSnL6UfkgoslMzXSYvDA|zc5VAa0CBWIvk7GLr9d5Qw
53,4,22,2,Ke6TIwYVKj44thWmLDw9mQ|nx8a-0rWqmkQDtYtXK0nhg
87,65,13,2,jT3-YA4x2uhkZwChbWdFpA|v2GYU3ULrUY_Pfez2XVBdg
106,73,15,2,Isw145X5g5kpZblQ4BxE9g|gvPQfpdVHiksyjid6aJ6xQ
23,23,62,2,nf1yYpBiim85cMnDI3uZyA|If0EcO2DAJl4ojvNmr-NBA
77,5,101,2,ocp2codqc5_UaQ-ff-w9eA|D2bbNgi7HlkxbXk4nhI9yA
21,32,39,2,r8T7RHYAOjimXcORIdqUPQ|58YlriLggVr4_5yShAhA3g
51,120,125,2,hv9qzqMK9UojjMgc0W6nRg|KMBkUpq_7uGF20EmXQS1bQ
86,73,46,2,OeN94byxv7pOOFUxRSKCbA|FJl6LCHbqiM9mvSwDjFAjw
71,48,86,2,RnYPhJ9u98hIEMilycQKjA|1rj-epXF4KW2z2U7FGISKw
40,33,67,2,JC1p7xrsv5HhWPfh4fpt2g|gPcRKxd7PsGL6LoUDFbF2Q
41,50,62,2,oHjm7L7sLlkmYIG3urmgvg|sPatE13elHkyLCtLDQ3qtQ
110,108,1,2,nQhf28ZTygKYE3xXMXdBqA|HCIMrCc5OBJyTwicV_7GQw
22,2,81,2,111xH-Jad3rSZBgGRjcxaw|irFttJiDNjW-QKbmxNDjUQ
121,52,97,2,iZNR8-rqsBL2afDk4Zxe8A|HrIEc9gVWWnjqn9OiglrVQ
56,99,83,2,Knk5_SDSCx7slFb2rtBgOw|sz6KGCGeD75rGRFZm5JkgA
106,70,25,2,QcSUVRH1wJW0qRuZ7A73Mg|SOi_b2_SezhGxml_6_Ym9A
82,68,15,2,egnIRUFaiOFdXYReuproiw|ltaDKBb6_PMAOAXthRFKLA
91,54,105,2,_jRB9wKomaO1W3tfA1sX_Q|ErcLBEFjqr4nGbF4ozrvgg
78,68,25,2,4ethI9A0jaG7bhJmHy4gow|OdIBX09glfXNVSyd0RnIeg
9,74,25,2,pmIVrqAy4gxBUqomsCL6Ig|G4y0HxePBgAYi3iJS_tUPQ
66,68,25,2,tIrRQBpPou-WfYc0XkLVfA|QUSctIF_D2yv_NJeokhXFw
11,120,97,2,9RmCMNxgGe7vX5MYF_TM4Q|LiHdRXlcj0GDm_e97oiwKw
57,89,67,2,J475RpmY71mhvYvC9ep41A|MX3jDKbYS62HMoH_HjHqQA
115,72,15,2,pQUrSvni9ReYTfDZtg2BRw|h74dmOR1pj7HhykkFbOgDg
80,62,49,2,vF9PBhB_5SrQHbCXtyYijA|HXP-l9-asO4-7-ICzsKCew
47,18,84,2,DKXeB-JIou5XPI49CzITuQ|7BUz7T0CNQ5fQvj-nhxhjQ
30,4,31,2,y1k27CYeuRJ42cbsDs5KJw|JUyqzjxF6dSJTB8uhc5e1Q
83,108,65,2,8KBDQlSdjJ-NoLbpPvkOrw|qdh-HkVRCqqPghhLagfEpw
16,3,24,2,GX0REnnZMhsxlu3gSb-mAw|781S5my8ySuLpXW2HSyc9A
3,12,54,2,63iaDyR3vXu9J3wx8XipSA|sPLcoVQ4qyU914NZRmglng
106,125,108,2,P4L5ZPO-oruy7uMYOqr9ug|N3ZhDBulGhkuJnZ0ue109A
17,64,29,2,RnPqB4DPIWXch_hl7u2-mw|VqbS5tyfB0t1VIbjqtudWQ
86,41,46,2,jc6PRKXaOwQeKtQGXoG76Q|qPwqwuSFxE8mnYXnInyvSA
36,72,1,2,yULamqA-RJxz3Z9niVaJ0Q|WpyQtx6bzPknYpdI6pLiRA
61,120,105,2,2owewxu5r6mLfKv6BBV3Aw|h696v2N0hcOOdsg1ebt5Ig
37,13,25,2,AZ5sk4X3LQ5BNLxeGPaddw|k8SvXoV6TFMTfrRsvzJ6uA
50,12,97,2,Hv8nT4XiAvIW4PEwBvykPg|DW2aLprOpZfW-35l-_aBcw
91,5,105,2,SfUgDt8-6GAVTuwBMnedgQ|yPOVNQu0iU6BR8RPIfIE3Q
13,51,39,2,8Ak2iPlR4fCziMQZ11ohAA|ptXuSpg-ScJpAyE2QoLU4Q
98,67,21,2,GmJDCmDhtKbjofeO35yBrw|CAMIAMKJMaa9ivYyMsEcDw
9,35,104,2,C5zdtQSfK_bjWi81MMI0SQ|p_jAxXl-PBzfOjuMmig55g
17,48,29,2,2OWEnB1sbh9xpjYxu9tcJw|IA4QzPw-IFXwqgTg1XMN_g
115,84,83,2,EtR7fUoAPNcUH-j8aXCGqg|gej4hNRxblKfQcibyt789A
0,89,45,2,7gAuV290DGRPvrGa8Vio3g|moVjKVRgVdMrGilqkDYwYg
2,110,54,2,SjS7bdnS3KAkhq5bWut9XQ|MHldYtfAtcZJ88_45tNRyQ
126,0,12,2,BADXe_hPnAnTNCwdz7mNLw|-K80PQ45I5AeYWSCcEcy6g
25,73,67,2,u9XTeDl_If4U5Eixl6ys7g|s-Ff-8M5-AR-5jl59lCj1w
1,72,58,2,79AQnzzVVx3B_FviRpTU7A|0aTNHayaZKiD_4QNo4M9lA
25,106,126,2,SCjUeZfjafJ88fWWQjRh2w|9PZxjhTIU7OgPIzuGi89Ew
66,91,58,2,dAaWxrY4le8xvTMqNjIRtw|NbooU7y6Ctx8M4tmdlt47Q
23,112,80,2,Br673Q8kCKQtzolARAjUcw|BPMz2-6BwS0B3SIN11Qwqw
9,123,126,2,DRr5xdfHtqgWfhmdTU1B8Q|8iXOCgIvyCWxoE8gnX3IIw
93,47,121,2,BLjK2H6Vdb8S8zPpa2dh7Q|PThO5psE-zbRtVyGSRVgGA
117,113,67,2,aCHS5pnDjChkHpFo4-EfKg|QZahNN5HNXZPloHdTHmeYQ
24,68,105,2,zLRRim8tu00cvU7QjAJAmQ|45WLhjZ42-_WL1FcDXErsQ
74,18,22,2,X3pLW1Fq9SlbrUFsxgynwA|hMMN-y22t0RQitwCQHFNkA
115,6,15,2,GsT0zZ0Sf2JE7L6YJf6olQ|SUpamfXwI1zMYYYVNmQ57Q
101,41,99,2,eMlGIvwFBAaSGSp0c0Wnqw|fh4gkNgd8woStQNQ7MxN0A
77,82,25,2,ri8K3WLymceKlwVKtLg3ng|dOQG0KWwxfgjPsAzoM0KSw
14,68,13,2,dUzR2vZ6nhuGdrDV2Dsr_g|eJDUZMLSwYT8QRKbZVTZKg
101,68,92,2,WqyUnIA7PMUZbUZCtmZtXA|LJQzAt-l3G8l12WPwrwZPw
76,110,81,2,wtyRjMk3uwx27_wvnzRkog|0hPp_rLhzOVZ0YRbojvSeQ
9,73,25,2,QgDsoMYcLcVcBQ3UgVay4A|4hv1n1VBzMvE-T4UtIcOcw
77,110,126,2,RUfWgnSSQKjRNBpK0wSxfg|jK14ZI9sfjOsWcPrCOQBcQ
49,65,83,2,c6tlkzg9aKA8aGHvBC9u1w|h2MCJQVK7YF-G8kCCEDXhg
88,65,34,2,VVtDFxOn5NnjBryjo7RVEA|MRErvQSIzIGOg_28-PMNDA
68,111,1,2,kzHH50fET6e5nVqk8IIl5Q|qQO7ErS_RAN4Vs1uX0L55Q
91,18,65,2,pcy24IuPvHpj3bHvP6EitA|WCpFpsvJawCOYAPPTp83jA
71,33,1,2,Cps6aUHXsIH7HPKdMx__cg|fcijA4xA6XN90GlNMPLYnw
33,35,80,2,CcHbzM4bTBCHXe1YiAwAYA|-3ArWZfDjfab8qVHf3WVtg
45,119,96,2,N5HKhhKUMURuuqi7fopDgg|evSPTk8ghmt7lj9jGQR-Ow
110,110,58,2,QKVX66UREuD6aQ0x_F17wA|bJJWjoYM8SMB9c4l1VKA1Q
109,113,22,2,bwlHQiKk7EACbEZC5T3r7g|L7JyruCnXOSHTNAJ-oIIxQ
118,65,118,2,sIznpP5wyo8foNJMGoQCHQ|VzHYbwcFJz2CdVCe5r3sDQ
51,73,125,2,pBhSdTZcYx29M0ulJhUNig|dSKQunGYhaf7eCrskfrVzQ
78,18,81,2,Wl7iw_u4WeEreF4ZZF1oDw|fGeaHPDRkZj6ZUF37fe-XQ
38,115,92,2,AVkr7VQYlojXMltztxtb4Q|vy_rin8cRkzrUSmcVpFpJg
68,73,65,2,XVBhNSpKCMz1yJcFtgL2ng|btO6x9iGY4KiP4DpOf0TPg
102,90,104,2,T0qzsFxkHK9w1afnmns4fw|qAtqgUcGrwv6yHatMb2w0Q
93,66,39,2,n4alafw1npRmVXzfBLUGPQ|Op8RPQBkiix8nDWsFvhnqw
9,110,46,2,Gj5G0asdNZILROHEUEF-iQ|7pe_s16qSxYytikyOgrzxQ
15,4,58,2,CatoRG04GDTn0emzbbZoaQ|GYB5w02K-JrWKziBEwXcQA
70,124,22,2,D_JgJY5V54i0EYOdTHmWlg|sX-HF1WzCOpvePr4EMSlHA
51,32,80,2,lkeilNhrF0zqee8dZSBamA|Hc07aoVY4GDe9Eu_y5M8ng
100,47,97,2,YMoXwiXIst-pnTYwKgs0Nw|vq1BQyBIqALI3s9rBI4_cQ
121,110,25,2,vcyyzUqEiCTSrFmHgqvxpg|zRLIbiUqmTDLxJUqugBO2w
110,82,97,2,EAtdpksdWfWAaqh3XdnNNg|l7e7-RIhNx-kiZ9hQo6iLg
76,14,24,2,DfIZd-uCYMBOXfFOvnAeZQ|bSehfDoKVeCXIcwcFwX38w
14,15,13,2,EM09kU9ZTWN5YyWh1rh_-w|WyVh94BghK3ojOc9gKYccg
43,112,80,2,xmesPOov35ysPjY8ck3tXQ|e3v336LEOpoZedoFAdQoXg
93,120,84,2,eeKJYP614nNnDwnjKpl7XA|0jJf0DNHvYI0itdQSezsgg
126,10,12,2,bJdKrQIF5SihmWWZD0AIkg|Pdl0Bdjo96XEWJqZ8-LRNw
1,28,118,2,1u7ag9oxHJCki3ThALuQFw|SjqQq0vHnrwPE1YEj_UJiA
8,4,16,2,AyCgav6b_x0HmSj4T6311A|x6uWZx9z_KbvEP0rU37Cvw
125,120,8,2,-v1Ia8G_G00SuygAm6koUg|9YxqrKuDxwbMqcbKmTQFtQ
6,54,54,2,Rc5F8Gtu-wdbPmVU8DFdJQ|I2Yt2mJp0TJkdOnIpuOwew
68,70,39,2,NwH5ETXhpibGWsntrXQZhg|gGXZqxBwGZZ9btJ8hXikBg
66,117,82,2,IFFuw9ZIzpcWSqu2OHmjZA|rVGxva6cx2eID4ghDLVHJg
85,64,67,2,tRB23T77qIIOLVgz071M3w|2TeXhKB-GtjgbYlNO5GYoQ
82,48,13,2,rowZsHs7UFgiL4Okqnk_Jg|Su1Ghu4OcR0d-xDLGPkNYQ
117,47,25,2,r-kln94enJMMmCWmzbXO2g|fBOoOWHRWPXIrMvVVkZqMg
91,91,65,2,Dfv6BewAcEokLLLpBXS2QA|DaQwz_kDKnv_kplacSUC7A
70,32,65,2,pEFR13HPhaS_My5WEUfMhA|yrvM3DDB6HT5i9KhP5psLA
53,106,111,2,BzDbphyIfHWZUoaQQdAUYw|3qHsDIR_2B_zIvgX_0CqXw
87,76,15,2,NJJ6dOcDmB5nflOChgMbig|QUHXdH8vrJ6LSj3UxgeO8g
102,68,97,2,E1gf1YIWOo1BgzMUwJtEZg|UIyDw8OqB17EkI2p3m7-EQ
110,108,126,2,Zh8X1au_crT9jBs2LlPb2Q|WxB8498ejPtHE7wFa89_fA
18,24,98,2,wQWhY5vA3ESMh6qFHMYvrg|LB19zg7guFOqO1KatskCUg
81,68,81,2,x19LbnFdSo3LXYqfOrTtBg|YtKb_4jugA6VQaTxtQv5nA
28,0,5,2,gmgU0o7DjmE81Hk0LJcueg|m7Eh9Ja-COnx0SpWLOEheg
29,41,46,2,c6NQy_kMo031AE2k5IPT4Q|QYnfbwG2fDfuWAI6RbGz4g
76,86,111,2,dwh4dy4zyrf-NTqaCYjH6A|AjQGanUkM-SFa7MxwTfMRw
0,11,118,2,dqtxVD047wFtHltVAgfZfw|6TZF6iIH1k0MLf486gBMHg
39,6,84,2,ZsnasqY3YhRf_g2OmlTtoA|py_xCryhIVIiJLqSSFv2YA
30,112,31,2,3qVvyOk6a9uZDEeJB2FHRA|Y6rfocWCLDo4yCEBTrtKjQ
70,86,126,2,o6QW19rG1Xsy_ySsxqkpxg|cNbwhOrfltPDjmouB8xJfA
47,22,105,2,IbJqpgbMZGPcFDR0DNiaeQ|KxccJ1WW9J-I7TxHQazA_Q
122,6,92,2,KwgYrGC62jTgXyV3_-Yktg|l5HRfT1HH1gYAKZpgBhLtA
98,14,1,2,mXCc-htrMH55gdaWF7wH2A|2MZRpN_BaKxsQwkknCk8aA
1,93,105,2,iyZGLIhZffqIycfvBwTyCA|xV32Y7jne4duaM3H_r_ryQ
74,82,62,2,sR5w0hg9TRYFvaObwifO2g|p-XV3iBrPTeYsTkYOuJILA
40,99,105,2,mcaCxMzXxF8hGer4aYIkbQ|Uhaee0EHa218UwmnXDoqDw
95,90,46,2,uPuHiKV7o-7izxLiFJIz2g|9rdEIoILba8wSZcrTLFzNA
61,5,101,2,BuEEKAmr1JDfhwG8Q0ODoA|eLXLVbJJlqslB0MZNY1G6A
83,68,104,2,xdc0TbKkHMZN3N82oeq2XA|gjALduh0HJg-xMHMm0Uz0Q
114,47,97,2,a5KZ1p08huX4cPWI5H7Geg|qcn10016DUkbgCbQi9L1WA
64,114,35,2,eUeVuus97AKQLd9-vhfGQA|XTiYxUCu5W25XHehvUQLhg
17,28,21,2,KVJlTdRTH0VVMA4j0FUxhw|Y4VVEMx5S7lRG3pZV0Emng
121,120,62,2,by2wRASwOKpCZU9KtZ3MHA|z7GXmSfRl92A_NWB7Zz4Og
78,59,65,2,WglSxOOjnw3pGpHWj6Poag|T85Ck4uybby0-klUlxF_nw
1,4,15,2,ig3SPW9DM4CLlG5_1eeXSQ|fWMdHjV4G6z8jFW-hf-mIw
45,72,96,2,p9GWVLG-BBwnJHnYaHquwA|JR8xod3kSAhG6ZSGZle-9g
121,5,25,2,GYAX9mPGYx9VfwDiuIl_9Q|kC2jUMTWt0v_cSWKa63QQA
73,72,122,2,VUf9trcyknSQO21imDEOiQ|Yzt4yT4-4_Qg5NOsCOrwHw
110,110,65,2,_AQEYAyi0o6ML7yuSpQcOw|5IAssDyBqi9EQ_5sz5PZzg
45,8,99,2,jOhRFAJYBHU3chGwg1e4_A|kvRjzneD1FWh4Szb-trL4A
117,122,25,2,I9DCtzUgR4gamBFMVsdY8g|GUMVStVaJfWmCIpQA4TtHg
23,28,62,2,tJ8aNrenrBATz0fM3mcVcg|hr2NJBX08LesSv-f80tejw
27,54,58,2,JUlsvVAvZvGHWFfkKm0nlg|7__20lI7RsC9J6C-DrTzFg
91,35,73,2,F8yozE3NWnImNApHO347gQ|TpaWkW4eazEBNZkDeIYLYg
105,48,46,2,1wwH1dnkTtDnCfpHORlgBQ|Ke7FEXPJc6q54_DvVg995g
75,50,82,2,1XBxnolv7ZpHQBVE_gBAWg|n57B4y1clYVK5O_DH9W-tg
68,125,105,2,5gKc4Xr-aK7zXPEhTdluDA|fhV1QLwgyuT7UG3Lmxk46A
54,54,15,2,xYfX43qH2bLNKpcqINdS_g|LUzv72OXoXKxs6Tbz37L2w
32,70,12,2,lQqHGyMrCfnPJATp7wUrZQ|Bmoc9P_qcjuPvVzwOWIXJg
23,72,80,2,b0BEvP8q6y4TigPxigLDQA|Qf6Ex-2ZIrNxJb-qVwbvLw
8,2,84,2,yCJ5Ws_RarcO2pusKzmnkg|33mZJBSmODz6LP0q0OB7qQ
81,120,126,2,dJGZ4w3ujr-X44XPOzxOfw|NQn2fIomrrMXXUxZXH99YA
76,123,111,2,a8lpo_f90MkG38-g6Dv6dw|I1pRPU_OB8-gzgKOSl9zFg
27,59,126,2,Q0pFg3ri7kt9xIxxXh7-RQ|uB12vX5p9T8z0g2Eq3bBBQ
13,102,1,2,7Zv6DTlcUZvBjmTic6oqTQ|2HHPBg7WSC3czt7uUkXE8Q
44,64,39,2,MGaeVgdIhDUFHSrDpv8hIw|2EMTsTg8876QbtIGDH-69w
37,126,67,2,LqkSZd1KXnpPp_fVUeCwZw|kvoNwEVdAzPse9ujGKeYNw
116,92,67,2,r4gAaKt-6w_YYoY2TQIegA|IxE8Vt-OClElR7lAgjXFcg
11,47,67,2,vhd7sbDlz9gT453ITmCa_Q|laXWQMgAW2kUfAH7Y-xH8w
1,28,111,2,MWRXvUogMXNJyCIFVq7_1Q|P9B6PuQtlcOor4baXaaBSg
37,122,108,2,XdipvXDdsYt_MDtTaMtXPA|ol5npt2HXo9r3yKa3wBlYQ
9,68,97,2,KHQXmUFiAD0FHvrMSakJBA|iWy6Wft0MMO9Ud2wM93frg
118,112,25,2,c4l3nCukNtMwOmxNtC3p2g|cbmX8n3ruCXz1dkyetEnaA
66,113,105,2,lKU_kljhbEQKIPaM1Zbqiw|6F_pMpmU4WDycwY8B8T9Fg
117,73,98,2,Cwz2B0bXZXwCZ6Ru9-P6UA|cZWaIEHgIfh2yFAFMlk7bQ
53,86,34,2,mpwqMltxw7_pJjJELDLoeA|KTU_vMbHV3Jq7MV_4KDECQ
38,22,25,2,FSgsyY_ofQtAy6PNVcBeYQ|ActKgtb-czhXfU93dc8VDA
93,91,13,2,a93-oNkJsUWOCiHu5O9xLA|CczaLGn5dIbkiZ66tlz5-Q
13,1,65,2,0Lug9lpS3mdky77wsr3wmQ|54q7tvEh92SREvpgSSBSnw
58,110,97,2,L2pmVQMrpY-yZwZkZoRt5g|JbKTtN9goxrWEvuGmE4FOQ
75,28,8,2,mLDJH5ic5_digOyWxBA71Q|HeUS0X72RccElOPKaZmnSA
98,20,25,2,jj9-k3CsTJz0a3_pP4RkJw|7uCyMMWlBh5uTwnRUvQX_A
8,4,84,2,xJWchnP9x_5STCQzEazQ7Q|iQSM26cnidO9d4O3jyq6rQ
114,64,46,2,AwmeLVLEfdFoCa0LaF0UYA|zX0z6Y7s8addvSkm_lwgFA
103,9,21,2,0K66djyR4yvBG4mEW5y_xw|Rq0x-yysyzI1_g2rurlI-A
58,70,1,2,LrMVQ2TlZyS82qTkDM9mxw|lq3igA-wjYGgDfpx0AG2Sg
71,4,97,2,3LaKoLsyhZniWjS-6N1boA|BQ_LtKMybMelvIePEbUTkQ
78,68,98,2,kxKai8GE5oDMPevV7oxvbA|434A83c2ig6QxsZjrjclpQ
27,64,84,2,eAzeb04i354i6VZFI4bJRQ|JFjEZFxZwBQx7DkmqzCk6A
75,76,82,2,DeGqvsBOXXu5jpSaQHjksQ|gLCGnjz8KQrBjxAoMm3ICw
29,54,65,2,NBlB85ch_WCxYJ4fPWHxJA|wzDTQ2rBUyVLptcWXQv3oQ
117,91,104,2,zNi8ceY3sLBXZoTUstjrvg|B9Z3i-n9y9FfMU3CQxtThA
81,82,64,2,_PQzeo8P2sGczzFEifrK-Q|52d1KyaFqpwAQHkN2JJuFw
53,86,120,2,Rk-qL4enpuz3WA3xKetnzw|eAvshvKv5PaUTS3jQROGkA
109,91,58,2,AxcyIxsjJbRNG2RFTguavw|U06K56fiCWYTtktwQkZ9TA
75,81,22,2,bguzzvkFJ2gPGvtvXwfPCQ|r1XZyqd0JU4GGJhBBGcG7A
66,66,24,2,4SQ5uczVt66-GGGeNQRfEA|sJz1nAmdlu8OodhvZCUooA
15,3,53,2,eRa4aOztXDs0px7bUakoVQ|bMLMpa8trpM1cw_3NrkZPQ
37,111,82,2,umqAlYC0OtFjFI-sTNSEYw|pO8UfZRu1KfucoZgQyQIyQ
3,49,86,2,WYulP4JpEVnFjhydDoxWjA|oxo-zgeEHH_kzDSEbZe4xw
71,48,121,2,NNi37vwG9SFX_Wn4oEJ1xA|dlrnA5FAdu9ZYTjP3ffmnA
76,73,65,2,ZdMr2rrZAYfPVewtd29ifw|xWxn5wmpSNUVKvyTuVdVJg
75,86,49,2,t9genPFreMXsZ-znukJHuw|akt1rURvNVAI9sfQfr-5lg
57,63,67,2,1MSqiroAeu3ZeOWjtls8Dg|k1FcU1bwdXXcMohtrAUD5Q
81,68,126,2,RkSs_qLitbI320DP245Ebw|WdQuggXokCWfYhGylPYhIg
107,36,46,2,xc5Z7nSf2751PtTO_G8bhA|6M5r34Sk3mC6kCVXLYKrag
87,63,84,2,-k8xRvR5UUSjOaefkVgzLA|siPJQeI7zK2EwvwzN8KpUg
118,88,31,2,PoYIk44V6bwUNU1EQWJiXQ|eDDsEhpYHGRmRpV5uR80qw
118,75,114,2,7eiGKDBo7qymeasy-uq1qQ|uX2TOURTQP1RshDcGyiIPA
127,99,84,2,OeE7CgEfECz0onTTF07xvw|PkZLk4nDljDyxICCh5mB_g
56,95,83,2,6eNaNLgDCWsuez7GOLCNTA|FkJveuL8rikyPUfft52sQw
10,0,125,2,94WmO8fa7AoOhl_ojRRcGw|UdbHkdU0EfG-RmVxnvO25A
101,32,92,2,aqtrgURADdcKupFyWig_bQ|XoYRjfl43dcBFTanwCuWJA
121,70,1,2,YXqqSPG3M3-pnJW9FjQfWg|sNHhtE1QRoEKWfcUTCjOrA
94,114,25,2,NiLbn86tt2CTObFqsfwLRw|73y1jLNyTy1A0XcSvyCYBA
98,5,67,2,QKCpN2DE_iz5om4tdaWndw|QMNheeGTdKujLnYgEyFuWw
93,18,65,2,T9C1od-JorSPXwXgzSqM9Q|NABcZKRWQF9-rDVt0P0bhw
124,11,96,2,1kRUUIg0EsHQndMfMC2x9g|rqjouguO0SV-hvxe7lqLpw
44,102,22,2,n3sRn8jx0zT5ew4tjjrRBw|WJ_YtAWCo7_BZHm2wdxSqQ
24,6,96,2,rHLJ0CW60VNonqIL5_jE4Q|BkHqlLR9Q6_HVUXNg2XBxQ
68,110,97,2,Mna6U7kUX36l8-dpDt-U-A|9U454aiscZzLytBdFXLMBg
106,15,96,2,eWnm-cQ8a-4KmuIqUm9rLg|c0_zwqEFMXNV2o70_9QRSQ
61,124,118,2,ij4m-6fYAq16IlmHEQFAIw|Lvxzjhsupfp4rd2oZbkh4g
109,43,39,2,8o50oRFIEfXrmoIJJj3fmQ|Ahiia0mDn0VYt-t6S12exA
69,121,65,2,k3uioll2as8C6W-0EWpurA|lxbY-WSj7V4Nj1w8AuNXUA
76,43,118,2,688sqo63oc2y535vI2UbhQ|SPEXSaryxJmVpy8QoRz7Tg
81,108,25,2,lmpjnr3sCLD84lfThoiQ3w|01mP5a06zQpaYOakfaVBOQ
87,92,84,2,04srD0j0OwEA_VcVfM76lw|_a9Dm36eVUeg0incBwSnew
1,81,114,2,4Cqcgn7wL1lO08IKqnooAg|RZiKnkn-YXCn7QK038MocA
78,73,105,2,_UOg5_pk9IhKee91eWrT4A|GSRBHi_05ZhYp3EROKL_rQ
53,63,22,2,ZC56RwFrkVSM7FMzsUf63w|nRUkftRs2wHBLe90trrZYw
11,127,58,2,RMRlzkMedvSjxFLN9cIJSw|7Klk8UuK1sdJt5_44eUtDg
50,76,96,2,ww1Earyr85UwXHwjA7wAlA|BNnXlSvc2j-IUzu_6ySuvA
50,18,58,2,RnMGVQpGRmEmJlI7Uewi4A|_UqbqUREVLgjYu0s06HWJg
66,123,105,2,kBL0Z76KLUxBjvZS2djZzw|3Rj9ItAP5k_i6YVmFJgC9w
31,20,118,2,b6kCTSH1kHtfcHxUTm2odA|K83AQ_2U1Fuf_TIF-fRRXg
125,31,1,2,lh3QYUmMsx1gSnH2dYwJSg|0Nqa0zPHoB_GVucVMd9f6w
70,123,105,2,_YkEJDR2wr23_ATOd7H3eA|V_8ReSppc0WFB4hZbh94WA
12,72,2,2,rytqWB6v6AAAxZiqy7Flww|GnCO-g9SyJxnOwFmGpjXng
20,64,62,2,jQDXPPEfRlGiiH7kmRfM0w|Fznh-uToFJJxTuY0JFT3lg
87,4,13,2,8QGXgKl1aH3W15YYVcSixg|kgJ0N-a7ITVWQlEq9dSq7Q
49,83,83,2,oiwRXkajqqT4Yq5SpEsy3w|x9GVxPYqwLNsBLBI_ZIxYw
11,120,111,2,QDvQmizwCiFGf3y0Om9jyA|7cpj7hjDTX5fb-6pYcZiGQ
4,125,72,2,mbglgx3nbRRPKxh0SxDjNQ|qgF_Qvv6qzUd6OY2DgL-IA
66,29,58,2,kimOwpoIWzJJx7NHTAj74Q|NEZOlUKoQWUotatzRp-r5A
11,82,96,2,O286wXm4mcznQn_1JieD1g|iVGmTp4mW_Ie60orCwO57A
11,123,67,2,d_tRshM-w6S4QxE4VVi8tQ|NXq1TC8CjIQ_2HWMSoN2Mg
22,6,118,2,-VGUpTEsCUE9gJk50gbU6w|K1oIwHH0QNDOW5vTelfHgQ
67,34,118,2,BrO4rhvgGU2vXx4cvVJIpg|dgKZ0vI459VQFJzu_RB7tA
60,74,83,2,24LgPIiGIUH-03AqXAOhGw|xWCERoeAakW3OiA4DR9iqw
81,5,65,2,r6urzh91dq72mEREmoE-1g|CgweZJAp5Fz-2XzjPE4Htw
96,99,84,2,-CoVlGcw8nOmkp_ASc_DIQ|mlgewa5y_a_AxVTamXGemA
82,88,15,2,IXkVHVU9jY_VTwTTJ4ZlRw|tY5UAPaV-wCW7VczqG1eWA
91,64,73,2,bVxv7T0QN0j9189YWP7ruw|B1lxejaxLL1lCG-syTBQPQ
74,5,22,2,9VHPGvPfEtu-utXkoJmL-Q|hFK-VVVTo0ovUjAKTQsYoA
32,9,120,2,atSO7SYsHhKVSML1g8wDjg|1O5hLeYPaU06dhZpjNVb_A
86,111,97,2,H47H_73y7aZ9KHpzct-xBg|ISEISkjWHewbr9ZOlJstbA
70,122,46,2,0a8t_Th0jtWUMmtq0q2dqA|Xy-UbIRcPfkX_v2opyunTg
49,119,31,2,p4_cwv_NAFduuDz5RcTLeg|nLW8d1ixMZDLxQ_wTu221Q
121,71,1,2,5ezrDoezdUlJpUa5Jg6dUQ|-KWel73upKHxstRCr9JGLw
22,31,82,2,cb1qOn3wAGVw8oINX4tqFQ|9-Lkw_1lfYDopvKNXCgDLw
91,43,73,2,rneH08TZ6SvtGNMHU3uT1g|iVUn8TARiBRzrgvDXpqONw
53,63,34,2,NWh7tUUKUL_eWYPQuYGuDA|K2rMB58Z1onV0l47qYnAKw
